0	1	2	3	4	5	6	7
EBF1	0.0883804275944561	0.321154928622828	0.88118872918141	0.0888940205191041	0.613712659837233	0.30894707619932	0.167126487366282	0.27402852148058
Ets	0.040804278193053	0.0215370085118573	0.74810079998015	0.165509197049559	0.429617232459034	0.0137754327599158	0.186050330047525	0.17337630888135
FAR1	0.567332281454183	0.047694976832677	0.37941321405443	0.347488696600207	0.579464862133385	0.182967912681859	0.0769220214137017	0.305455955425502
Forkhead	0.107315926240753	9.50595054065268e-09	0.00427704968135047	0.0841664624782628	2.24702859480949e-05	0.00930637152580005	8.62849377373259e-41	0.662839186777347
HMG	0.974720169731605	0.341002742518628	0.639451546301328	0.309585126995817	0.143877303261495	0.739946238461386	0.775927227013146	0.352515101609781
Homeodomain	0.975874450920095	6.3960632983964e-07	0.00354575820791113	0.230035386233979	1.31694906347749e-09	0.0245712134668391	0.671874124475374	0.192123485887624
HSF	0.162245727381245	0.64777698581311	0.00986523705311556	0.542915346895057	0.608260358053839	0.492571406059547	0.0147041127871809	0.661527846528029
HTH	0.938636324439881	0.520886648036843	0.749023310413395	0.776003297473291	0.102861495215222	0.686931289190356	0.678459136479101	0.354752914516908
IPT/TIG	2.86968786386329e-10	1.30267967898499e-06	3.55713863978973e-10	5.82952901749803e-07	7.17435825089832e-07	0.00374434523746405	3.69430600542964e-20	0.370870665044928
IRF	0.871758926927899	0.640558850535209	0.612173659468012	0.0731342957697311	0.903985660296764	0.136902081309224	0.581798608919761	0.143496079184338
MADS-box	0.141284155269834	0.614724593582657	0.714656910752763	0.625711934215691	0.0406876012767326	1	0.959512738700785	0.76276807534732
Myb/SANT	0.0402156386454899	0.253826128245535	0.478794766596147	0.916358453529541	1	0.475349541190935	0.878263255878901	0.10348885435807
NA	0.280225572772896	0.362016584638372	0.0276526875213383	0.23254995471835	0.265399315859584	0.696600959088228	0.867243206212305	1
NRF	0.526184179607259	0.638301563829092	0.732830044347509	0.0367370031789213	0.692642229213752	0.955880374321964	0.0411502566475048	0.571165548226491
Nuclear receptor	0.0762782079303006	0.00155388918699644	0.113364165312101	0.0101724092772159	0.000472781667772114	0.00851114446233711	5.12559333439668e-07	0.568477740869502
p53	0.0393567825458383	1.10885506053994e-05	0.0753670727311724	0.270018952653588	0.0654895803071599	0.17428259128631	0.0219755332333937	0.632183764064059
Paired box	0.708111346535864	0.426784262345267	0.0476893076233914	0.705730888298686	0.235100206234525	0.301342598578228	0.210362332985775	0.146699573288892
RFX	0.476660209125759	0.634546840680644	0.644752360185568	0.930079621954838	0.213451143995762	0.822753072369937	0.5219585704201	0.338741443410733
RHD	0.00845172632607576	0.107986391955629	4.94619667302202e-05	0.00143192513282335	0.000395214778855122	0.305105702866501	6.5990909315604e-05	1
RRM	1	0.74667974247174	0.384377916989553	0.720496496734471	0.8563756878155	0.0477484373555101	0.602486953637545	0.17366240518806
Runt	0.267522741037172	0.945348506946726	0.909463810193101	0.447157262416637	0.398850402616448	0.796261905136771	0.698916793576673	0.00777055987590233
SAND	0.449821896482252	0.1362897260997	0.871986332590509	0.885891267945462	0.942232910011672	0.854996496250211	0.497215249534189	0.43671702304967
SMAD	0.411808374449377	0.293658556578281	0.383671190663919	0.800299175293964	0.506386868077291	0.606142989748402	0.631995044379821	0.91270744587662
Sox	0.138840717926363	0.665848011979049	0.324161483505019	0.787788498012784	0.0745288419958399	0.919085787272965	0.727470426981555	0.0277789966104715
T-box	2.75623859198731e-05	0.0251023428900734	7.17887323582056e-09	0.00802776746624003	4.03856894988161e-05	0.842006280066148	3.01415607883869e-06	0.771774544601658
TBP	0.00515698323580629	0.92513141381296	0.012485115886568	0.348816389243875	0.833184541364288	0.859894898894663	0.32541182573987	0.822829157005151
TCP	0.151928201202152	0.305438298329556	0.924777284502289	0.0587358394054283	0.1262021030648	0.452601030631977	0.463984788232015	1
TEA	0.5428933019378	0.24579050345994	0.00618911736783183	0.74794918476208	0.745234138817786	1	6.15115817364619e-05	1
Zinc finger	0.000580208195624985	0.85850978641547	0.000271042600640983	0.206122508764438	0.022080327134999	0.155409659841721	0.212362693922239	0.362599674899569
